Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-04-04,58.137,58.47,57.949,58.275,510400,0.0,0.0
2017-04-05,58.389,58.438,57.526,57.664,577700,0.0,0.0
2017-04-06,57.64,57.982,57.282,57.697,492900,0.0,0.0
2017-04-07,57.363,58.161,57.102,57.2,771000,0.0,0.0
2017-04-10,57.306,58.128,57.233,58.014,639700,0.0,0.0
2017-04-11,57.648,58.283,57.567,58.137,376000,0.0,0.0
2017-04-12,58.039,58.088,57.412,57.713,449100,0.0,0.0
2017-04-13,57.681,57.957,57.29,57.379,409000,0.0,0.0
2017-04-17,57.518,58.316,57.501,58.308,401800,0.0,0.0
2017-04-18,57.811,57.892,56.988,57.461,674100,0.0,0.0
2017-04-19,57.738,57.892,56.809,57.037,578300,0.0,0.0
2017-04-20,57.07,57.444,56.72,57.371,662800,0.0,0.0
2017-04-21,57.33,57.884,56.98,57.151,612700,0.0,0.0
2017-04-24,58.047,58.324,57.852,58.194,578800,0.0,0.0
2017-04-25,58.365,58.918,58.267,58.487,445300,0.0,0.0
2017-04-26,58.495,59.163,58.373,58.536,626400,0.0,0.0
2017-04-27,58.633,59.684,58.21,59.48,661400,0.0,0.0
2017-04-28,59.684,59.684,58.666,58.707,971500,0.0,0.0
2017-05-01,58.812,58.951,57.526,57.917,832700,0.0,0.0
2017-05-02,58.12,58.283,57.803,57.868,465900,0.0,0.0
2017-05-03,57.933,58.519,57.705,57.966,778500,0.0,0.0
2017-05-04,58.031,58.438,57.477,57.786,814600,0.0,0.0
2017-05-05,58.055,58.088,57.436,57.681,567900,0.0,0.0
2017-05-08,57.738,57.819,56.915,56.939,437700,0.0,0.0
2017-05-09,57.029,57.184,56.011,56.182,623400,0.0,0.0
2017-05-10,56.166,56.728,56.093,56.361,701500,0.0,0.0
2017-05-11,56.084,56.687,56.019,56.5,593000,0.0,0.0
2017-05-12,56.247,56.842,56.19,56.239,510200,0.0,0.0
2017-05-15,56.255,56.85,56.255,56.695,602400,0.0,0.0
2017-05-16,56.687,56.817,56.378,56.459,349900,0.0,0.0
2017-05-17,55.848,56.19,55.783,55.938,738200,0.0,0.0
2017-05-18,55.995,56.646,55.775,56.174,733000,0.0,0.0
2017-05-19,56.312,56.646,56.003,56.223,521900,0.0,0.0
2017-05-22,56.394,56.72,56.239,56.622,347900,0.0,0.0
2017-05-23,56.785,56.866,56.443,56.654,405900,0.0,0.0
2017-05-24,56.834,56.98,56.589,56.76,303400,0.0,0.0
2017-05-25,56.858,57.428,56.793,57.371,504300,0.0,0.0
2017-05-26,57.273,57.371,56.883,56.931,435800,0.0,0.0
2017-05-30,56.728,56.817,56.304,56.622,483900,0.0,0.0
2017-05-31,56.85,57.143,56.483,57.07,798500,0.0,0.0
2017-06-01,56.997,57.762,56.923,57.762,550700,0.0,0.0
2017-06-02,57.729,57.843,57.453,57.591,481200,0.0,0.0
2017-06-05,57.428,57.705,57.241,57.282,467300,0.0,0.0
2017-06-06,56.964,57.282,56.549,56.581,538800,0.0,0.0
2017-06-07,56.777,56.793,56.426,56.646,627500,0.0,0.0
2017-06-08,56.785,57.461,56.679,57.379,548300,0.0,0.0
2017-06-09,57.501,58.479,57.501,58.454,522900,0.0,0.0
2017-06-12,58.405,59.521,58.324,59.464,714900,0.0,0.0
2017-06-13,59.692,59.692,59.057,59.35,495200,0.0,0.0
2017-06-14,59.212,59.651,58.984,59.488,396800,0.0,0.0
2017-06-15,59.098,60.229,59.098,60.172,390100,0.0,0.0
2017-06-16,60.205,60.246,59.708,60.058,890700,0.0,0.0
2017-06-19,60.198,60.296,59.722,59.935,464200,0.5,0.0
2017-06-20,59.829,59.935,59.312,59.345,390100,0.0,0.0
2017-06-21,59.378,59.468,58.656,58.722,374000,0.0,0.0
2017-06-22,58.665,58.796,58.345,58.591,409600,0.0,0.0
2017-06-23,58.681,58.804,58.214,58.402,555000,0.0,0.0
2017-06-26,58.427,59.066,58.402,59.001,319800,0.0,0.0
2017-06-27,59.066,59.312,58.64,58.968,377300,0.0,0.0
2017-06-28,59.337,59.796,59.017,59.485,318300,0.0,0.0
2017-06-29,59.804,60.009,59.034,59.378,502500,0.0,0.0
2017-06-30,59.763,59.788,59.173,59.403,687000,0.0,0.0
2017-07-03,59.804,60.96,59.804,59.935,453100,0.0,0.0
2017-07-05,60.14,60.14,59.214,59.493,455100,0.0,0.0
2017-07-06,59.46,59.542,59.05,59.198,576300,0.0,0.0
2017-07-07,59.394,59.894,59.14,59.575,520700,0.0,0.0
2017-07-10,59.452,59.583,59.124,59.157,534700,0.0,0.0
2017-07-11,59.124,59.247,58.706,58.902,387500,0.0,0.0
2017-07-12,58.935,59.066,58.738,59.017,391200,0.0,0.0
2017-07-13,59.124,59.657,58.796,59.444,412600,0.0,0.0
2017-07-14,59.222,59.821,58.935,59.599,337500,0.0,0.0
2017-07-17,59.542,59.845,59.239,59.632,462200,0.0,0.0
2017-07-18,59.321,59.517,58.993,59.337,390000,0.0,0.0
2017-07-19,59.353,60.206,59.28,60.108,384700,0.0,0.0
2017-07-20,60.124,60.747,59.813,60.723,402700,0.0,0.0
2017-07-21,60.6,61.165,60.6,61.018,385200,0.0,0.0
2017-07-24,61.075,61.764,61.034,61.707,384900,0.0,0.0
2017-07-25,62.149,62.272,61.838,62.059,520700,0.0,0.0
2017-07-26,62.141,62.141,61.329,61.485,425700,0.0,0.0
2017-07-27,61.567,61.977,61.124,61.625,607600,0.0,0.0
2017-07-28,61.624,62.207,61.518,62.157,370900,0.0,0.0
2017-07-31,62.256,62.666,62.215,62.461,583800,0.0,0.0
2017-08-01,62.592,62.904,62.231,62.715,641500,0.0,0.0
2017-08-02,63.043,63.764,62.715,63.297,622500,0.0,0.0
2017-08-03,67.216,67.216,64.609,66.019,1043300,0.0,0.0
2017-08-04,66.101,66.528,65.593,65.839,549500,0.0,0.0
2017-08-07,65.896,66.036,65.396,65.519,515500,0.0,0.0
2017-08-08,65.585,66.142,65.322,65.388,537000,0.0,0.0
2017-08-09,65.167,65.88,64.945,65.863,359000,0.0,0.0
2017-08-10,65.593,65.88,65.101,65.281,396900,0.0,0.0
2017-08-11,65.535,65.732,64.699,64.773,359700,0.0,0.0
2017-08-14,65.298,65.527,65.085,65.207,499400,0.0,0.0
2017-08-15,65.388,65.445,64.921,65.134,405500,0.0,0.0
2017-08-16,65.101,65.462,64.789,64.863,417300,0.0,0.0
2017-08-17,64.798,64.912,63.592,63.666,462600,0.0,0.0
2017-08-18,63.51,63.912,62.953,63.412,683900,0.0,0.0
2017-08-21,63.494,63.494,62.764,63.117,689600,0.0,0.0
2017-08-22,63.33,63.617,62.977,63.518,595800,0.0,0.0
2017-08-23,63.166,63.404,62.945,63.01,366500,0.0,0.0
2017-08-24,63.109,63.248,62.6,62.666,381200,0.0,0.0
2017-08-25,62.945,63.658,62.887,63.51,331500,0.0,0.0
2017-08-28,63.617,63.633,62.83,63.207,382500,0.0,0.0
2017-08-29,62.912,63.215,62.805,62.953,308400,0.0,0.0
2017-08-30,62.871,63.256,62.748,62.994,359100,0.0,0.0
2017-08-31,63.068,63.215,62.879,63.002,434900,0.0,0.0
2017-09-01,63.264,63.592,62.994,63.1,408300,0.0,0.0
2017-09-05,63.084,63.084,61.149,61.305,551600,0.0,0.0
2017-09-06,61.444,62.075,61.182,61.592,620300,0.0,0.0
2017-09-07,61.551,61.551,59.755,60.403,746200,0.0,0.0
2017-09-08,60.198,62.289,60.198,62.125,639800,0.0,0.0
2017-09-11,62.485,63.207,62.395,62.74,514000,0.0,0.0
2017-09-12,62.592,62.879,62.313,62.846,393400,0.0,0.0
2017-09-13,62.723,62.813,62.174,62.264,504900,0.0,0.0
2017-09-14,62.207,62.321,61.698,62.002,461800,0.0,0.0
2017-09-15,61.936,62.141,61.313,61.674,1390900,0.0,0.0
2017-09-18,61.92,62.551,61.51,62.379,707000,0.0,0.0
2017-09-19,62.559,62.682,62.19,62.346,407900,0.0,0.0
2017-09-20,62.412,62.641,62.149,62.584,307800,0.0,0.0
2017-09-21,62.691,63.013,61.998,62.377,297100,0.5,0.0
2017-09-22,62.328,62.724,62.303,62.625,223000,0.0,0.0
2017-09-25,62.46,63.096,62.369,62.988,282300,0.0,0.0
2017-09-26,62.98,63.302,62.402,62.864,414200,0.0,0.0
2017-09-27,63.302,63.698,62.914,63.467,389000,0.0,0.0
2017-09-28,63.269,64.003,63.162,63.863,325200,0.0,0.0
2017-09-29,63.814,63.814,63.071,63.195,555000,0.0,0.0
2017-10-02,63.095,64.028,62.93,63.962,332400,0.0,0.0
2017-10-03,63.632,63.871,63.236,63.681,415700,0.0,0.0
2017-10-04,63.566,63.995,63.211,63.863,314500,0.0,0.0
2017-10-05,64.028,64.177,63.582,63.871,333600,0.0,0.0
2017-10-06,63.995,64.152,63.095,63.302,561700,0.0,0.0
2017-10-09,63.434,63.549,62.93,63.021,302800,0.0,0.0
2017-10-10,62.939,63.706,62.939,63.648,318700,0.0,0.0
2017-10-11,63.607,63.739,63.244,63.5,343500,0.0,0.0
2017-10-12,63.376,63.467,62.336,62.666,520600,0.0,0.0
2017-10-13,62.675,63.599,62.534,63.112,393500,0.0,0.0
2017-10-16,63.302,63.789,62.831,63.071,485200,0.0,0.0
2017-10-17,63.145,63.153,62.543,62.666,308000,0.0,0.0
2017-10-18,62.815,62.922,62.468,62.724,391200,0.0,0.0
2017-10-19,62.518,62.939,62.303,62.881,528800,0.0,0.0
2017-10-20,63.269,63.343,62.658,63.104,620000,0.0,0.0
2017-10-23,63.186,63.186,62.584,62.823,309400,0.0,0.0
2017-10-24,62.864,63.046,62.51,62.939,683200,0.0,0.0
2017-10-25,62.873,62.897,62.13,62.518,372300,0.0,0.0
2017-10-26,62.716,63.145,62.245,62.741,415900,0.0,0.0
2017-10-27,61.866,62.79,58.185,58.622,1189900,0.0,0.0
2017-10-30,58.424,59.093,58.003,58.111,661300,0.0,0.0
2017-10-31,57.995,58.342,57.83,57.912,650600,0.0,0.0
2017-11-01,57.987,58.697,57.946,58.358,565000,0.0,0.0
2017-11-02,58.416,59.926,58.383,59.885,1021000,0.0,0.0
2017-11-03,59.802,60.182,59.233,59.893,813200,0.0,0.0
2017-11-06,59.703,60.801,59.472,60.471,527500,0.0,0.0
2017-11-07,60.298,61.131,59.835,60.141,543000,0.0,0.0
2017-11-08,60.141,60.504,59.868,60.001,383200,0.0,0.0
2017-11-09,59.935,60.471,59.72,60.331,398800,0.0,0.0
2017-11-10,60.314,61.049,59.943,60.578,492600,0.0,0.0
2017-11-13,60.463,60.801,60.256,60.496,674000,0.0,0.0
2017-11-14,60.314,61.181,59.992,61.123,438600,0.0,0.0
2017-11-15,61.024,61.503,60.578,61.164,455900,0.0,0.0
2017-11-16,61.214,61.313,60.487,60.735,630000,0.0,0.0
2017-11-17,61.007,61.007,60.38,60.628,2572300,0.0,0.0
2017-11-20,60.653,60.867,60.372,60.603,569300,0.0,0.0
2017-11-21,60.875,61.04,60.562,60.628,451600,0.0,0.0
2017-11-22,60.504,60.504,59.844,59.968,439000,0.0,0.0
2017-11-24,59.976,60.025,59.72,59.844,188100,0.0,0.0
2017-11-27,60.025,60.727,59.869,60.587,420000,0.0,0.0
2017-11-28,60.587,61.338,60.355,61.28,483100,0.0,0.0
2017-11-29,61.28,62.196,61.197,61.792,552800,0.0,0.0
2017-11-30,62.057,62.705,61.551,62.091,753600,0.5,0.0
2017-12-01,62.315,62.514,60.653,61.916,522900,0.0,0.0
2017-12-04,62.332,63.279,61.966,62.622,477600,0.0,0.0
2017-12-05,62.764,62.764,61.717,61.8,409400,0.0,0.0
2017-12-06,61.908,62.365,61.758,61.866,342800,0.0,0.0
2017-12-07,61.725,62.116,61.509,61.617,409500,0.0,0.0
2017-12-08,61.625,61.85,61.359,61.816,342700,0.0,0.0
2017-12-11,61.8,61.974,61.467,61.949,350800,0.0,0.0
2017-12-12,61.85,62.149,61.816,61.916,378400,0.0,0.0
2017-12-13,61.983,61.983,60.961,61.218,641700,0.0,0.0
2017-12-14,61.343,61.501,60.279,60.362,470600,0.0,0.0
2017-12-15,60.454,61.924,60.396,61.717,1542300,0.0,0.0
2017-12-18,62.016,62.489,61.8,61.966,443300,0.0,0.0
2017-12-19,62.108,62.209,61.397,61.523,504300,0.5,0.0
2017-12-20,61.732,61.933,61.297,61.439,487900,0.0,0.0
2017-12-21,61.598,61.849,61.481,61.615,373300,0.0,0.0
2017-12-22,61.79,61.974,61.472,61.891,284500,0.0,0.0
2017-12-26,62.008,62.418,61.799,62.125,265700,0.0,0.0
2017-12-27,62.25,62.543,61.924,62.359,223200,0.0,0.0
2017-12-28,62.359,62.828,61.18,62.802,341200,0.0,0.0
2017-12-29,62.995,63.187,62.66,62.71,394100,0.0,0.0
2018-01-02,63.045,63.196,60.678,61.129,645200,0.0,0.0
2018-01-03,61.121,61.263,60.511,60.887,534000,0.0,0.0
2018-01-04,60.812,61.723,60.711,61.581,622400,0.0,0.0
2018-01-05,61.732,61.966,61.397,61.899,431500,0.0,0.0
2018-01-08,61.749,61.924,61.305,61.623,468600,0.0,0.0
2018-01-09,61.698,62.409,61.155,61.238,679500,0.0,0.0
2018-01-10,61.155,61.573,60.352,60.385,549900,0.0,0.0
2018-01-11,60.469,61.037,60.377,60.87,551000,0.0,0.0
2018-01-12,61.029,62.025,60.753,61.924,399500,0.0,0.0
2018-01-16,62.125,62.418,61.774,62.066,634100,0.0,0.0
2018-01-17,62.401,62.978,62.326,62.786,453500,0.0,0.0
2018-01-18,62.66,62.986,62.535,62.618,401900,0.0,0.0
2018-01-19,62.819,63.237,62.476,62.869,443800,0.0,0.0
2018-01-22,63.003,63.664,62.953,63.513,440700,0.0,0.0
2018-01-23,63.472,64.843,63.472,64.417,754300,0.0,0.0
2018-01-24,65.136,65.278,64.392,64.609,558000,0.0,0.0
2018-01-25,64.634,64.952,64.258,64.592,404100,0.0,0.0
2018-01-26,64.81,65.078,64.517,64.835,476400,0.0,0.0
2018-01-29,64.818,64.935,63.999,64.065,461100,0.0,0.0
2018-01-30,63.965,64.827,63.815,63.898,479100,0.0,0.0
2018-01-31,64.007,64.852,63.697,64.325,1092800,0.0,0.0
2018-02-01,64.099,64.643,63.831,64.551,809900,0.0,0.0
2018-02-02,64.367,64.977,63.831,63.89,459800,0.0,0.0
2018-02-05,63.513,63.907,61.129,61.389,965900,0.0,0.0
2018-02-06,60.519,61.171,58.536,60.728,1153000,0.0,0.0
2018-02-07,60.452,61.765,60.452,60.753,1037500,0.0,0.0
2018-02-08,61.564,61.949,58.796,58.838,1029200,0.0,0.0
2018-02-09,59.482,60.661,58.436,60.343,1332700,0.0,0.0
2018-02-12,60.82,62.92,60.243,62.158,1071400,0.0,0.0
2018-02-13,61.74,62.192,61.28,61.874,888300,0.0,0.0
2018-02-14,61.656,63.296,60.72,63.212,574000,0.0,0.0
2018-02-15,63.455,63.881,63.045,63.731,502200,0.0,0.0
2018-02-16,63.539,64.793,63.513,64.567,538100,0.0,0.0
2018-02-20,64.283,64.576,63.037,63.313,377100,0.0,0.0
2018-02-21,63.388,64.258,63.162,63.187,416200,0.0,0.0
2018-02-22,63.279,64.241,62.535,62.669,397000,0.0,0.0
2018-02-23,62.903,63.43,62.443,63.405,341400,0.0,0.0
2018-02-26,63.572,64.651,63.17,64.626,456300,0.0,0.0
2018-02-27,64.475,65.078,63.463,63.472,595200,0.0,0.0
2018-02-28,63.748,64.199,62.393,62.393,530500,0.0,0.0
2018-03-01,62.568,63.028,61.063,61.347,478300,0.0,0.0
2018-03-02,60.561,62.568,60.502,62.409,768600,0.0,0.0
2018-03-05,62.234,63.798,62.041,63.48,504700,0.0,0.0
2018-03-06,63.58,63.664,62.861,63.605,415300,0.0,0.0
2018-03-07,63.02,63.622,62.995,63.338,577800,0.0,0.0
2018-03-08,63.329,63.455,62.485,62.953,490300,0.0,0.0
2018-03-09,63.321,64.509,62.702,64.442,552500,0.0,0.0
2018-03-12,64.45,64.45,62.418,62.936,553900,0.0,0.0
2018-03-13,63.288,63.472,62.602,62.802,499300,0.0,0.0
2018-03-14,63.129,63.129,61.682,61.941,523400,0.0,0.0
2018-03-15,62.167,62.627,61.815,62.15,749500,0.0,0.0
2018-03-16,62.217,63.271,62.15,62.844,2494000,0.0,0.0
2018-03-19,62.551,63.17,62.434,62.828,687100,0.0,0.0
2018-03-20,63.004,63.864,62.794,63.518,568700,0.53,0.0
2018-03-21,63.67,64.066,63.4,63.645,535000,0.0,0.0
2018-03-22,63.089,63.485,61.825,61.867,534900,0.0,0.0
2018-03-23,62.187,63.367,60.216,60.326,533700,0.0,0.0
2018-03-26,61.016,61.758,60.443,61.614,625200,0.0,0.0
2018-03-27,61.791,62.474,61.261,61.606,504000,0.0,0.0
2018-03-28,61.732,62.693,61.404,62.221,549400,0.0,0.0
2018-03-29,62.701,63.139,61.631,62.558,434600,0.0,0.0
2018-04-02,62.389,62.575,59.989,60.966,500500,0.0,0.0
2018-04-03,61.336,62.255,61.227,61.909,504700,0.0,0.0
2018-04-04,61.336,62.406,61.058,62.255,530400,0.0,0.0
2018-04-05,62.474,62.954,62.196,62.634,543300,0.0,0.0
2018-04-06,62.187,62.912,61.193,61.497,743800,0.0,0.0
2018-04-09,61.69,62.196,61.067,61.303,481800,0.0,0.0
2018-04-10,61.808,62.406,61.657,61.842,412600,0.0,0.0
2018-04-11,61.539,63.181,61.404,61.842,329100,0.0,0.0
2018-04-12,62.263,62.667,62.12,62.322,246800,0.0,0.0
2018-04-13,62.735,62.777,61.631,61.943,358700,0.0,0.0
2018-04-16,62.415,63.232,61.766,62.962,537800,0.0,0.0
2018-04-17,63.51,63.712,62.667,62.752,406100,0.0,0.0
2018-04-18,62.954,63.333,62.55,62.811,351700,0.0,0.0
2018-04-19,62.794,63.493,62.154,63.215,299700,0.0,0.0
2018-04-20,63.459,63.737,62.988,63.409,390600,0.0,0.0
2018-04-23,63.678,63.813,63.004,63.788,394500,0.0,0.0
2018-04-24,63.965,63.99,62.735,63.139,433700,0.0,0.0
2018-04-25,63.207,63.384,62.305,63.03,450300,0.0,0.0
2018-04-26,61.143,62.819,59.214,60.182,1479400,0.0,0.0
2018-04-27,60.014,60.528,59.626,60.191,722400,0.0,0.0
2018-04-30,60.326,60.604,59.247,59.256,1135700,0.0,0.0
2018-05-01,59.155,60.048,58.978,59.963,652900,0.0,0.0
2018-05-02,59.803,59.921,58.615,58.725,881900,0.0,0.0
2018-05-03,58.506,59.011,57.562,58.422,744300,0.0,0.0
2018-05-04,58.076,59.534,57.807,58.978,606400,0.0,0.0
2018-05-07,59.104,59.652,58.624,58.801,486400,0.0,0.0
2018-05-08,58.818,59.188,58.59,59.121,544500,0.0,0.0
2018-05-09,59.399,60.157,59.163,59.989,546600,0.0,0.0
2018-05-10,60.107,60.814,59.77,60.561,570800,0.0,0.0
2018-05-11,60.587,60.932,59.997,60.553,353200,0.0,0.0
2018-05-14,60.705,60.705,59.357,59.441,514900,0.0,0.0
2018-05-15,59.306,59.955,59.281,59.719,457300,0.0,0.0
2018-05-16,59.803,60.081,59.475,59.609,390500,0.0,0.0
2018-05-17,59.685,59.803,59.399,59.719,304000,0.0,0.0
2018-05-18,59.753,59.904,59.39,59.584,324100,0.0,0.0
2018-05-21,59.871,60.191,59.559,60.056,575000,0.0,0.0
2018-05-22,60.165,60.561,59.997,60.191,259700,0.0,0.0
2018-05-23,60.005,60.191,59.374,59.711,292500,0.0,0.0
2018-05-24,59.542,59.61,58.978,59.332,661100,0.0,0.0
2018-05-25,59.348,59.576,59.087,59.323,309000,0.0,0.0
2018-05-29,58.893,58.91,57.52,57.714,606300,0.0,0.0
2018-05-30,58.085,59.382,58.009,59.054,442700,0.0,0.0
2018-05-31,59.02,59.02,57.832,58.439,973300,0.0,0.0
2018-06-01,58.944,59.618,58.885,59.121,572500,0.0,0.0
2018-06-04,59.138,59.517,59.087,59.171,392400,0.0,0.0
2018-06-05,59.146,59.155,58.228,58.969,516400,0.0,0.0
2018-06-06,59.121,59.483,58.708,59.298,344200,0.0,0.0
2018-06-07,59.5,59.685,58.919,59.618,291300,0.0,0.0
2018-06-08,59.626,60.115,59.433,60.048,527900,0.0,0.0
2018-06-11,60.208,60.208,59.188,59.416,281700,0.0,0.0
2018-06-12,59.348,59.508,58.481,59.02,494000,0.0,0.0
2018-06-13,59.214,59.416,58.523,58.691,430200,0.0,0.0
2018-06-14,58.91,58.91,58.026,58.059,406800,0.0,0.0
2018-06-15,57.832,58.22,57.411,58.118,1110800,0.0,0.0
2018-06-18,57.984,58.169,57.377,58.127,524700,0.0,0.0
2018-06-19,57.966,58.543,57.966,58.373,483400,0.53,0.0
2018-06-20,58.568,58.568,58.093,58.144,530700,0.0,0.0
2018-06-21,58.127,58.263,57.38,57.533,371100,0.0,0.0
2018-06-22,57.915,58.237,57.668,58.016,837800,0.0,0.0
2018-06-25,57.94,58.449,57.575,57.915,452100,0.0,0.0
2018-06-26,58.025,58.161,56.93,56.998,671600,0.0,0.0
2018-06-27,57.015,57.431,56.31,56.31,483800,0.0,0.0
2018-06-28,56.344,57.218,56.31,57.015,272200,0.0,0.0
2018-06-29,57.252,57.736,56.531,56.76,612300,0.0,0.0
2018-07-02,56.522,57.677,56.505,56.862,378000,0.0,0.0
2018-07-03,57.006,57.626,57.006,57.185,199300,0.0,0.0
2018-07-05,57.397,57.397,56.879,57.303,378600,0.0,0.0
2018-07-06,57.329,58.305,57.227,58.016,441200,0.0,0.0
2018-07-09,58.237,59.298,58.237,59.247,606800,0.0,0.0
2018-07-10,59.315,59.409,58.653,59.324,575300,0.0,0.0
2018-07-11,58.059,59.511,58.059,59.247,314100,0.0,0.0
2018-07-12,59.689,59.689,59.027,59.12,355800,0.0,0.0
2018-07-13,58.798,59.281,58.619,59.095,377800,0.0,0.0
2018-07-16,59.213,59.901,59.154,59.884,357900,0.0,0.0
2018-07-17,60.028,60.13,59.731,59.893,324300,0.0,0.0
2018-07-18,59.927,60.674,59.867,60.529,403900,0.0,0.0
2018-07-19,60.427,60.546,59.553,59.646,499300,0.0,0.0
2018-07-20,59.4,60.122,59.281,60.02,419300,0.0,0.0
2018-07-23,60.147,60.334,59.74,60.181,381700,0.0,0.0
2018-07-24,60.394,60.487,59.765,60.054,506000,0.0,0.0
2018-07-25,60.054,60.682,59.494,60.529,600900,0.0,0.0
2018-07-26,60.648,61.591,59.893,61.378,638500,0.0,0.0
2018-07-27,63.67,65.377,62.686,63.195,1305100,0.0,0.0
2018-07-30,63.297,64.604,63.22,64.01,722700,0.0,0.0
2018-07-31,64.341,64.519,63.56,64.205,2398600,0.0,0.0
2018-08-01,64.171,64.587,63.586,63.883,598800,0.0,0.0
2018-08-02,63.67,64.171,63.059,63.883,431600,0.0,0.0
2018-08-03,63.917,64.18,63.586,64.129,333100,0.0,0.0
2018-08-06,64.12,64.74,64.01,64.485,370200,0.0,0.0
2018-08-07,63.67,64.188,63.577,63.713,595500,0.0,0.0
2018-08-08,63.755,63.9,63.144,63.738,286600,0.0,0.0
2018-08-09,63.849,64.095,63.543,63.67,365700,0.0,0.0
2018-08-10,63.187,63.424,62.728,63.153,422100,0.0,0.0
2018-08-13,63.187,63.365,62.473,62.558,386700,0.0,0.0
2018-08-14,62.669,63.322,62.516,63.085,350500,0.0,0.0
2018-08-15,62.737,63.39,62.584,63.195,245700,0.0,0.0
2018-08-16,63.399,64.324,63.399,63.917,287300,0.0,0.0
