Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-04-04,81.471,81.663,80.973,81.226,695600,0.0,0.0
2017-04-05,81.157,82.683,80.988,81.993,831600,0.0,0.0
2017-04-06,82.062,83.098,81.579,83.029,933700,0.0,0.0
2017-04-07,82.952,83.934,82.699,83.389,887000,0.0,0.0
2017-04-10,83.358,84.041,83.159,83.849,953500,0.0,0.0
2017-04-11,83.919,84.233,83.366,83.942,637000,0.0,0.0
2017-04-12,83.957,84.386,83.635,84.325,797400,0.0,0.0
2017-04-13,84.325,84.471,83.896,84.087,577800,0.0,0.0
2017-04-17,84.348,85.345,84.049,85.338,689100,0.0,0.0
2017-04-18,85.238,86.174,85.085,85.921,1423000,0.0,0.0
2017-04-19,85.921,86.795,85.645,86.703,1158000,0.0,0.0
2017-04-20,86.711,87.133,86.396,86.903,1058400,0.0,0.0
2017-04-21,86.818,87.24,86.473,86.596,823500,0.0,0.0
2017-04-24,86.895,87.21,85.353,85.882,1425500,0.0,0.0
2017-04-25,86.074,86.404,85.844,85.99,633400,0.0,0.0
2017-04-26,85.844,85.875,85.23,85.322,789900,0.0,0.0
2017-04-27,85.322,87.11,85.322,86.91,1106000,0.0,0.0
2017-04-28,86.688,88.583,86.496,88.099,1891500,0.0,0.0
2017-05-01,88.376,88.491,87.233,87.655,1287600,0.0,0.0
2017-05-02,87.777,87.839,86.228,86.512,1129900,0.0,0.0
2017-05-03,86.972,86.972,85.522,85.545,986500,0.0,0.0
2017-05-04,85.483,85.852,84.578,85.821,1154800,0.0,0.0
2017-05-05,85.959,87.355,85.959,87.309,650800,0.0,0.0
2017-05-08,87.585,87.655,86.389,87.102,691900,0.0,0.0
2017-05-09,87.225,87.915,86.818,87.455,823600,0.0,0.0
2017-05-10,87.417,88.153,87.233,87.785,656500,0.0,0.0
2017-05-11,87.547,87.816,86.964,87.202,610600,0.0,0.0
2017-05-12,87.179,88.46,87.033,88.284,683000,0.0,0.0
2017-05-15,88.215,89.051,88.03,88.959,774100,0.0,0.0
2017-05-16,88.859,88.966,87.931,88.391,593100,0.0,0.0
2017-05-17,87.118,88.974,86.442,88.383,1186600,0.0,0.0
2017-05-18,88.383,88.383,86.964,87.961,852600,0.0,0.0
2017-05-19,87.992,88.92,87.562,88.099,813200,0.0,0.0
2017-05-22,88.36,89.473,87.8,88.897,992200,0.0,0.0
2017-05-23,89.174,89.427,88.859,89.135,697200,0.0,0.0
2017-05-24,89.235,90.34,89.235,89.887,708800,0.0,0.0
2017-05-25,90.033,91.644,89.603,91.107,828700,0.0,0.0
2017-05-26,91.183,91.398,89.726,90.378,502800,0.0,0.0
2017-05-30,90.033,90.953,90.025,90.524,580900,0.0,0.0
2017-05-31,90.616,91.237,90.079,90.669,1146300,0.0,0.0
2017-06-01,90.662,90.907,90.117,90.37,1283500,0.0,0.0
2017-06-02,90.746,91.882,90.669,91.882,780900,0.0,0.0
2017-06-05,91.843,91.997,90.877,91.26,741900,0.0,0.0
2017-06-06,91.298,92.089,90.877,91.16,569400,0.0,0.0
2017-06-07,91.214,91.674,90.347,90.539,994900,0.0,0.0
2017-06-08,90.539,91.252,88.299,89.565,1058800,0.0,0.0
2017-06-09,87.417,90.516,85.668,86.933,7069000,0.0,0.0
2017-06-12,86.903,88.007,85.054,87.992,3072300,0.0,0.0
2017-06-13,88.015,89.245,87.474,89.222,1704100,0.93,0.0
2017-06-14,90.158,91.805,89.206,90.838,2163600,0.0,0.0
2017-06-15,90.49,91.681,90.127,91.07,1226000,0.0,0.0
2017-06-16,91.279,91.403,89.686,90.189,1832000,0.0,0.0
2017-06-19,90.854,90.854,89.299,90.142,1312500,0.0,0.0
2017-06-20,90.173,91.132,89.964,90.985,1237900,0.0,0.0
2017-06-21,90.9,92.169,90.854,92.099,1373800,0.0,0.0
2017-06-22,92.145,93.344,91.496,93.135,1802000,0.0,0.0
2017-06-23,93.019,93.971,92.872,93.228,2166400,0.0,0.0
2017-06-26,93.576,93.994,92.648,92.927,1573600,0.0,0.0
2017-06-27,92.71,92.811,90.165,90.212,1524300,0.0,0.0
2017-06-28,90.405,90.544,88.711,89.222,1460900,0.0,0.0
2017-06-29,88.882,89.059,86.507,87.342,1749600,0.0,0.0
2017-06-30,87.211,87.837,86.894,87.358,1977200,0.0,0.0
2017-07-03,87.814,88.0,86.577,87.636,684700,0.0,0.0
2017-07-05,87.528,87.961,85.339,85.85,1375200,0.0,0.0
2017-07-06,85.494,85.796,84.094,84.581,1125600,0.0,0.0
2017-07-07,84.844,85.85,84.574,85.192,879300,0.0,0.0
2017-07-10,85.378,86.051,85.092,85.123,1242500,0.0,0.0
2017-07-11,85.069,85.571,84.326,84.767,1065100,0.0,0.0
2017-07-12,85.378,86.801,85.061,86.623,1116800,0.0,0.0
2017-07-13,86.584,87.234,86.144,87.01,1203000,0.0,0.0
2017-07-14,87.567,88.325,86.7,86.956,948200,0.0,0.0
2017-07-17,86.731,87.226,86.298,87.172,1225000,0.0,0.0
2017-07-18,87.079,87.752,86.832,87.404,939400,0.0,0.0
2017-07-19,87.056,87.536,86.221,86.894,1257300,0.0,0.0
2017-07-20,87.01,87.489,86.654,86.708,1201600,0.0,0.0
2017-07-21,86.693,87.195,86.445,86.979,608800,0.0,0.0
2017-07-24,87.01,87.899,86.631,87.59,711700,0.0,0.0
2017-07-25,87.706,87.706,86.538,86.963,762400,0.0,0.0
2017-07-26,86.925,87.783,86.708,87.644,634900,0.0,0.0
2017-07-27,87.644,88.688,86.917,88.286,1508100,0.0,0.0
2017-07-28,88.255,88.858,86.778,87.536,1406300,0.0,0.0
2017-07-31,87.397,89.284,87.165,89.206,1521000,0.0,0.0
2017-08-01,89.291,91.449,89.26,90.947,2193700,0.0,0.0
2017-08-02,90.916,90.923,89.833,90.591,1230900,0.0,0.0
2017-08-03,90.575,90.645,88.982,89.523,1043700,0.0,0.0
2017-08-04,89.493,90.049,88.866,89.098,795200,0.0,0.0
2017-08-07,89.098,89.23,88.263,88.603,673300,0.0,0.0
2017-08-08,88.417,88.611,87.698,87.992,825100,0.0,0.0
2017-08-09,88.17,88.65,87.737,88.487,656900,0.0,0.0
2017-08-10,88.232,88.58,87.257,87.281,1471700,0.0,0.0
2017-08-11,87.427,87.528,85.594,86.484,1282700,0.0,0.0
2017-08-14,87.041,89.044,86.855,88.827,1019800,0.0,0.0
2017-08-15,88.727,89.067,87.845,89.044,716400,0.0,0.0
2017-08-16,89.052,90.366,88.951,90.096,902400,0.0,0.0
2017-08-17,90.011,90.39,89.175,89.322,910900,0.0,0.0
2017-08-18,89.075,89.307,88.085,88.835,802500,0.0,0.0
2017-08-21,88.943,90.336,88.704,90.057,717900,0.0,0.0
2017-08-22,90.073,91.318,89.864,90.977,806000,0.0,0.0
2017-08-23,90.947,91.712,90.521,91.372,702700,0.0,0.0
2017-08-24,91.558,91.929,90.993,91.217,1034700,0.0,0.0
2017-08-25,91.743,91.882,90.931,91.372,646600,0.0,0.0
2017-08-28,91.488,91.952,90.413,90.931,793200,0.0,0.0
2017-08-29,90.916,91.264,90.312,90.776,859000,0.0,0.0
2017-08-30,90.583,91.31,90.513,91.31,500800,0.0,0.0
2017-08-31,91.496,92.037,91.179,91.527,1093400,0.0,0.0
2017-09-01,91.588,91.588,90.676,91.039,702300,0.0,0.0
2017-09-05,91.063,92.223,90.56,92.176,1011800,0.0,0.0
2017-09-06,92.385,92.973,91.619,92.571,1199000,0.0,0.0
2017-09-07,92.787,94.458,92.393,93.916,1552000,0.0,0.0
2017-09-08,93.36,93.754,92.818,93.298,960200,0.0,0.0
2017-09-11,94.179,98.402,94.179,97.482,2940000,0.0,0.0
2017-09-12,97.374,97.845,95.757,96.507,2026300,0.0,0.0
2017-09-13,96.268,96.446,92.818,94.002,4572600,0.0,0.0
2017-09-14,94.189,94.344,92.357,94.251,2744600,0.93,0.0
2017-09-15,94.142,94.376,91.188,91.648,9754100,0.0,0.0
2017-09-18,91.749,91.991,90.541,91.266,2023700,0.0,0.0
2017-09-19,91.352,91.539,90.136,91.391,2015800,0.0,0.0
2017-09-20,91.695,91.773,88.967,89.59,1728700,0.0,0.0
2017-09-21,89.738,91.671,89.637,90.588,2074300,0.0,0.0
2017-09-22,90.72,90.837,88.772,89.247,2041000,0.0,0.0
2017-09-25,89.247,89.427,88.655,89.021,1335500,0.0,0.0
2017-09-26,89.006,89.107,88.234,88.296,1418900,0.0,0.0
2017-09-27,88.102,89.832,87.4,89.824,1886700,0.0,0.0
2017-09-28,89.458,90.549,89.193,90.533,1341500,0.0,0.0
2017-09-29,90.284,92.435,90.245,92.225,2152900,0.0,0.0
2017-10-02,92.482,92.981,92.1,92.326,1485400,0.0,0.0
2017-10-03,92.225,92.404,90.689,90.798,1060100,0.0,0.0
2017-10-04,90.549,91.25,89.684,91.227,1654800,0.0,0.0
2017-10-05,91.227,92.31,90.611,92.287,1388400,0.0,0.0
2017-10-06,92.045,92.271,91.258,92.139,1224500,0.0,0.0
2017-10-09,92.131,93.004,92.053,92.716,685100,0.0,0.0
2017-10-10,92.926,94.087,92.653,93.339,1121500,0.0,0.0
2017-10-11,93.323,94.438,93.113,94.009,1057000,0.0,0.0
2017-10-12,94.461,95.693,94.157,95.669,972700,0.0,0.0
2017-10-13,95.864,96.005,94.609,94.913,1026200,0.0,0.0
2017-10-16,94.703,95.233,94.438,94.882,1243600,0.0,0.0
2017-10-17,94.758,95.973,94.664,95.646,1202000,0.0,0.0
2017-10-18,95.482,96.597,95.342,96.527,900900,0.0,0.0
2017-10-19,95.919,96.636,95.475,96.55,800400,0.0,0.0
2017-10-20,96.644,96.768,95.864,96.168,774100,0.0,0.0
2017-10-23,95.21,96.316,93.573,93.698,1610000,0.0,0.0
2017-10-24,93.791,94.765,93.355,94.454,1214800,0.0,0.0
2017-10-25,94.313,96.254,94.313,95.849,1794400,0.0,0.0
2017-10-26,95.747,96.254,90.097,90.26,2865400,0.0,0.0
2017-10-27,90.112,91.266,89.247,90.837,1380400,0.0,0.0
2017-10-30,90.837,92.357,90.767,91.648,970700,0.0,0.0
2017-10-31,91.765,92.396,91.071,92.31,961100,0.0,0.0
2017-11-01,92.63,92.63,91.079,91.141,934100,0.0,0.0
2017-11-02,91.414,92.981,91.165,92.567,1412800,0.0,0.0
2017-11-03,92.084,93.253,91.663,92.794,765600,0.0,0.0
2017-11-06,93.269,95.147,93.269,94.952,992200,0.0,0.0
2017-11-07,94.742,95.101,93.9,95.093,1131200,0.0,0.0
2017-11-08,95.069,96.636,94.617,96.254,1454100,0.0,0.0
2017-11-09,95.997,96.16,95.163,95.272,732800,0.0,0.0
2017-11-10,94.976,95.046,93.9,94.189,988900,0.0,0.0
2017-11-13,94.469,96.519,94.056,95.63,1012800,0.0,0.0
2017-11-14,95.303,96.192,94.82,95.646,1065500,0.0,0.0
2017-11-15,95.942,96.075,93.518,93.643,689500,0.0,0.0
2017-11-16,93.659,94.5,93.222,93.737,1364900,0.0,0.0
2017-11-17,93.331,93.526,91.843,92.053,800900,0.0,0.0
2017-11-20,92.045,92.443,91.453,91.508,909000,0.0,0.0
2017-11-21,91.679,92.349,91.235,92.186,1217800,0.0,0.0
2017-11-22,92.248,92.497,91.188,91.352,688800,0.0,0.0
2017-11-24,91.461,91.889,90.845,91.609,359200,0.0,0.0
2017-11-27,91.866,92.217,91.484,92.014,1177300,0.0,0.0
2017-11-28,91.905,92.7,91.609,92.38,1198900,0.0,0.0
2017-11-29,92.24,92.482,90.331,91.18,1799800,0.0,0.0
2017-11-30,91.5,92.038,90.783,90.954,3501800,0.0,0.0
2017-12-01,91.274,92.606,90.564,92.599,1108600,0.0,0.0
2017-12-04,92.505,92.591,86.114,86.192,2484900,0.0,0.0
2017-12-05,86.114,88.655,85.802,88.086,1828100,0.0,0.0
2017-12-06,87.735,88.764,87.416,87.79,1001100,0.0,0.0
2017-12-07,87.868,89.543,87.12,88.959,1210900,0.0,0.0
2017-12-08,89.489,90.276,89.084,89.481,1077000,0.0,0.0
2017-12-11,89.403,89.699,88.499,89.59,860300,0.0,0.0
2017-12-12,89.505,89.972,88.445,89.551,1110200,0.0,0.0
2017-12-13,89.738,90.354,89.645,89.871,1226000,0.0,0.0
2017-12-14,89.737,90.853,89.635,90.57,765100,0.93,0.0
2017-12-15,91.246,91.277,89.832,89.934,2215500,0.0,0.0
2017-12-18,90.366,90.562,89.604,89.651,910700,0.0,0.0
2017-12-19,89.839,90.052,87.734,87.828,1450500,0.0,0.0
2017-12-20,87.435,87.828,86.484,86.759,1620000,0.0,0.0
2017-12-21,86.846,87.121,85.793,85.887,988700,0.0,0.0
2017-12-22,86.791,87.522,86.092,87.199,1270800,0.0,0.0
2017-12-26,87.262,88.252,86.736,87.679,648700,0.0,0.0
2017-12-27,87.875,89.195,87.844,88.394,920000,0.0,0.0
2017-12-28,88.315,89.627,88.276,89.596,1010000,0.0,0.0
2017-12-29,89.808,90.13,89.423,89.494,690900,0.0,0.0
2018-01-02,89.604,89.737,87.985,88.519,1224400,0.0,0.0
2018-01-03,88.936,90.421,88.865,89.329,1472800,0.0,0.0
2018-01-04,89.187,89.423,88.009,88.221,1458500,0.0,0.0
2018-01-05,88.692,89.344,88.464,88.787,1066900,0.0,0.0
2018-01-08,88.787,90.122,88.779,89.69,834700,0.0,0.0
2018-01-09,89.777,90.004,88.394,88.472,947300,0.0,0.0
2018-01-10,88.496,88.559,85.644,86.068,1650600,0.0,0.0
2018-01-11,86.304,86.422,84.253,84.811,1714600,0.0,0.0
2018-01-12,84.379,84.756,82.281,83.114,1907400,0.0,0.0
2018-01-16,83.687,86.217,83.664,84.449,1889100,0.0,0.0
2018-01-17,84.151,84.724,82.124,84.08,2365700,0.0,0.0
2018-01-18,83.491,84.52,83.208,84.041,1839500,0.0,0.0
2018-01-19,84.261,84.465,83.365,84.308,1467500,0.0,0.0
2018-01-22,84.379,85.919,84.159,85.911,1565800,0.0,0.0
2018-01-23,86.021,87.718,85.345,87.302,1445500,0.0,0.0
2018-01-24,87.302,87.545,86.626,87.097,1021700,0.0,0.0
2018-01-25,87.011,87.914,86.917,87.537,1156800,0.0,0.0
2018-01-26,87.71,88.04,87.199,87.726,1375500,0.0,0.0
2018-01-29,88.339,88.339,84.316,84.363,1413200,0.0,0.0
2018-01-30,84.088,84.622,83.609,83.726,1471000,0.0,0.0
2018-01-31,83.876,88.056,83.876,87.962,2538100,0.0,0.0
2018-02-01,87.969,88.182,84.426,84.842,1784900,0.0,0.0
2018-02-02,83.852,84.882,82.815,84.63,1562400,0.0,0.0
2018-02-05,84.269,85.573,81.974,81.974,1868000,0.0,0.0
2018-02-06,81.212,82.564,79.436,82.108,2238500,0.0,0.0
2018-02-07,81.896,83.837,81.644,81.849,1335700,0.0,0.0
2018-02-08,81.849,82.1,77.716,77.755,2088800,0.0,0.0
2018-02-09,78.179,80.866,77.221,80.309,1988000,0.0,0.0
2018-02-12,80.78,82.556,78.572,82.54,2390100,0.0,0.0
2018-02-13,82.367,82.972,81.196,82.595,1618000,0.0,0.0
2018-02-14,82.414,82.949,81.008,82.713,1726300,0.0,0.0
2018-02-15,82.846,83.114,80.992,82.854,2392400,0.0,0.0
2018-02-16,80.387,82.776,79.499,80.301,2253600,0.0,0.0
2018-02-20,79.68,80.481,78.077,78.242,1999900,0.0,0.0
2018-02-21,78.219,78.219,76.246,76.961,2908500,0.0,0.0
2018-02-22,77.009,79.554,77.009,79.224,2092300,0.0,0.0
2018-02-23,79.554,80.749,78.776,80.301,1441200,0.0,0.0
2018-02-26,80.529,80.874,79.405,79.814,1300600,0.0,0.0
2018-02-27,79.821,80.419,77.999,78.808,2287900,0.0,0.0
2018-02-28,79.287,79.845,78.274,79.075,1629900,0.0,0.0
2018-03-01,78.611,79.546,77.339,77.708,1298000,0.0,0.0
2018-03-02,77.37,77.386,75.869,77.174,1461600,0.0,0.0
2018-03-05,76.639,79.193,76.584,78.855,1153200,0.0,0.0
2018-03-06,78.863,80.065,78.706,79.499,1059700,0.0,0.0
2018-03-07,79.35,81.157,79.146,80.976,1699400,0.0,0.0
2018-03-08,80.953,81.574,80.254,81.495,1257400,0.0,0.0
2018-03-09,81.519,81.849,80.065,81.039,1162000,0.0,0.0
2018-03-12,81.456,82.595,81.346,81.99,1670200,0.0,0.0
2018-03-13,82.281,83.247,82.234,83.019,1425100,0.0,0.0
2018-03-14,83.408,83.852,82.956,83.67,1606000,1.01,0.0
2018-03-15,83.836,84.003,83.043,83.559,839000,0.0,0.0
2018-03-16,83.392,84.574,83.17,84.384,1502600,0.0,0.0
2018-03-19,84.336,84.384,82.504,83.099,1269500,0.0,0.0
2018-03-20,83.154,83.67,82.861,83.273,882300,0.0,0.0
2018-03-21,83.122,83.535,81.702,82.004,1308400,0.0,0.0
2018-03-22,81.695,83.234,81.219,81.639,1394200,0.0,0.0
2018-03-23,81.972,82.734,80.925,81.155,1603800,0.0,0.0
2018-03-26,81.734,81.98,80.14,80.996,979300,0.0,0.0
2018-03-27,81.266,82.789,80.37,81.48,1055400,0.0,0.0
2018-03-28,81.988,83.503,81.956,83.329,1035300,0.0,0.0
2018-03-29,83.368,83.979,83.003,83.598,1097500,0.0,0.0
2018-04-02,83.741,83.829,80.917,81.655,955700,0.0,0.0
2018-04-03,81.687,82.178,80.703,81.726,847300,0.0,0.0
2018-04-04,81.298,83.273,81.028,82.98,777000,0.0,0.0
2018-04-05,83.011,83.606,82.139,83.464,639200,0.0,0.0
2018-04-06,83.527,84.138,82.456,82.742,839600,0.0,0.0
2018-04-09,82.813,84.082,82.567,82.805,746400,0.0,0.0
2018-04-10,83.043,83.305,81.472,82.091,906200,0.0,0.0
2018-04-11,82.044,83.646,81.901,82.94,1243100,0.0,0.0
2018-04-12,83.107,83.107,79.727,80.116,1519600,0.0,0.0
2018-04-13,80.394,81.369,80.394,81.266,754100,0.0,0.0
2018-04-16,81.576,82.274,80.941,81.861,696500,0.0,0.0
2018-04-17,82.091,83.9,81.441,82.908,772200,0.0,0.0
2018-04-18,82.988,83.353,82.472,82.599,490000,0.0,0.0
2018-04-19,82.416,82.416,81.028,81.845,712100,0.0,0.0
2018-04-20,81.964,82.448,80.996,81.171,729000,0.0,0.0
2018-04-23,81.131,81.798,80.505,80.751,991100,0.0,0.0
2018-04-24,81.076,81.234,80.052,80.449,1062200,0.0,0.0
2018-04-25,80.354,80.774,79.941,80.497,801700,0.0,0.0
2018-04-26,80.687,82.535,80.425,82.107,959400,0.0,0.0
2018-04-27,81.322,85.994,81.322,85.518,1804900,0.0,0.0
2018-04-30,85.613,85.986,83.432,83.844,1502200,0.0,0.0
2018-05-01,83.551,84.003,82.956,83.305,1463300,0.0,0.0
2018-05-02,83.083,84.027,82.758,83.567,1180800,0.0,0.0
2018-05-03,83.519,83.884,82.242,83.273,1222500,0.0,0.0
2018-05-04,83.091,84.59,82.884,84.4,921500,0.0,0.0
2018-05-07,84.344,84.812,83.781,84.614,918400,0.0,0.0
2018-05-08,84.487,84.487,82.297,82.932,1868300,0.0,0.0
2018-05-09,82.892,84.13,82.662,84.027,938300,0.0,0.0
2018-05-10,84.558,86.399,84.17,85.955,1401900,0.0,0.0
2018-05-11,86.185,87.089,86.058,86.304,1325200,0.0,0.0
2018-05-14,86.058,86.676,85.288,85.859,1394300,0.0,0.0
2018-05-15,85.344,85.344,84.297,85.066,1523300,0.0,0.0
2018-05-16,85.264,85.264,84.265,84.804,1043400,0.0,0.0
2018-05-17,84.796,84.82,83.313,83.694,1742500,0.0,0.0
2018-05-18,83.694,84.86,82.892,83.487,1467000,0.0,0.0
2018-05-21,83.773,84.82,83.202,84.558,837400,0.0,0.0
2018-05-22,84.455,84.677,83.876,84.36,949600,0.0,0.0
2018-05-23,84.447,85.114,84.003,84.574,982200,0.0,0.0
2018-05-24,84.788,85.034,83.614,84.32,816200,0.0,0.0
2018-05-25,84.812,85.161,84.32,84.535,587100,0.0,0.0
2018-05-29,84.455,85.241,83.805,84.899,898000,0.0,0.0
2018-05-30,84.892,86.193,84.455,85.693,982700,0.0,0.0
2018-05-31,85.407,85.701,84.535,85.264,1277100,0.0,0.0
2018-06-01,85.288,86.272,85.011,86.081,827500,0.0,0.0
2018-06-04,86.438,86.454,85.526,86.359,757200,0.0,0.0
2018-06-05,86.47,87.01,85.582,85.843,883200,0.0,0.0
2018-06-06,85.875,86.105,84.971,85.962,673500,0.0,0.0
2018-06-07,85.986,86.256,84.765,85.756,910600,0.0,0.0
2018-06-08,85.867,87.216,85.613,86.922,1958200,0.0,0.0
2018-06-11,86.708,87.367,86.565,86.7,1751100,0.0,0.0
2018-06-12,86.478,87.271,85.772,86.28,1824500,0.0,0.0
2018-06-13,86.446,86.692,83.836,83.94,1521400,0.0,0.0
2018-06-14,84.212,85.622,84.18,85.405,1147400,1.01,0.0
2018-06-15,85.421,86.326,84.981,85.085,1776200,0.0,0.0
2018-06-18,84.749,85.213,84.204,84.853,700900,0.0,0.0
2018-06-19,84.508,85.886,84.468,85.109,1014900,0.0,0.0
2018-06-20,85.093,86.847,85.093,85.557,1011500,0.0,0.0
2018-06-21,85.654,86.735,85.381,85.91,664500,0.0,0.0
2018-06-22,86.078,86.695,85.421,86.414,2017700,0.0,0.0
2018-06-25,86.639,87.191,86.062,86.543,1124500,0.0,0.0
2018-06-26,86.831,88.193,86.334,87.488,1169100,0.0,0.0
2018-06-27,87.664,88.241,87.44,87.816,852800,0.0,0.0
2018-06-28,87.648,88.513,87.023,88.417,877400,0.0,0.0
2018-06-29,87.8,89.762,87.312,89.37,1722000,0.0,0.0
2018-07-02,89.554,90.387,88.745,89.65,1356300,0.0,0.0
2018-07-03,89.658,90.772,88.962,90.099,941900,0.0,0.0
2018-07-05,90.147,92.462,89.899,91.789,1501000,0.0,0.0
2018-07-06,92.109,92.91,91.965,92.35,991000,0.0,0.0
2018-07-09,92.438,92.582,90.956,91.693,1428500,0.0,0.0
2018-07-10,91.637,92.99,91.597,92.774,915700,0.0,0.0
2018-07-11,92.734,93.495,92.446,93.102,880900,0.0,0.0
2018-07-12,93.343,94.056,93.022,93.118,1020700,0.0,0.0
2018-07-13,93.351,93.751,92.83,93.102,802000,0.0,0.0
2018-07-16,93.086,93.086,91.837,92.638,608800,0.0,0.0
2018-07-17,93.287,93.359,92.237,92.854,1175500,0.0,0.0
2018-07-18,92.494,93.118,91.581,92.326,1154800,0.0,0.0
2018-07-19,92.053,93.951,92.053,93.455,1273100,0.0,0.0
2018-07-20,93.399,93.431,92.181,92.91,1494300,0.0,0.0
2018-07-23,92.878,92.926,91.981,92.774,1115500,0.0,0.0
2018-07-24,92.806,92.998,92.005,92.318,1644000,0.0,0.0
2018-07-25,92.526,93.831,92.43,93.727,1145500,0.0,0.0
2018-07-26,94.44,94.44,93.447,93.711,1245200,0.0,0.0
2018-07-27,95.113,98.14,94.512,97.003,2466300,0.0,0.0
2018-07-30,97.027,97.532,95.169,96.715,1538300,0.0,0.0
2018-07-31,96.915,97.46,96.555,97.251,1293900,0.0,0.0
2018-08-01,96.322,97.54,95.77,97.339,1135200,0.0,0.0
2018-08-02,97.011,98.301,96.795,96.947,1207800,0.0,0.0
2018-08-03,97.011,98.509,96.45,98.18,1076200,0.0,0.0
2018-08-06,98.156,98.621,97.372,97.78,844200,0.0,0.0
2018-08-07,97.916,97.98,97.155,97.82,671100,0.0,0.0
